时间,压力(N),传感器#8,传感器#9,传感器#10,传感器#24,传感器#25,传感器#26,传感器#232,传感器#233,传感器#234,传感器#248,传感器#249,传感器#250
08h.46m.36s.342ms,143.26,91,122,108,122,98,90,91,100,110,107,71,93
08h.46m.36s.354ms,143.77,91,122,107,122,98,90,91,100,110,106,71,93
08h.46m.36s.363ms,144.16,91,122,108,123,98,90,91,100,110,106,71,93
08h.46m.36s.372ms,144.37,91,122,107,122,98,90,91,100,110,106,71,93
08h.46m.36s.383ms,145.01,91,122,108,123,98,90,91,100,110,106,71,93
08h.46m.36s.392ms,145.21,91,123,108,123,99,90,91,100,110,106,71,93
08h.46m.36s.402ms,145.58,91,122,108,123,98,90,91,100,110,106,71,93
08h.46m.36s.413ms,146.07,91,122,108,122,98,90,91,100,110,107,71,93
08h.46m.36s.422ms,146.44,91,122,108,123,98,90,91,100,110,106,71,93
08h.46m.36s.432ms,146.63,91,122,109,123,98,90,91,100,110,106,71,94
08h.46m.36s.442ms,147.18,92,123,109,124,99,90,92,100,110,108,71,94
08h.46m.36s.452ms,147.43,92,124,109,124,100,90,91,101,110,107,73,94
08h.46m.36s.462ms,147.73,92,123,109,124,100,90,91,101,110,107,73,95
08h.46m.36s.472ms,147.91,92,123,109,124,99,90,92,100,110,108,71,94
08h.46m.36s.482ms,148.25,92,123,109,124,100,90,92,100,110,108,71,95
08h.46m.36s.492ms,148.75,92,123,109,124,99,90,92,100,110,108,71,95
08h.46m.36s.502ms,149.13,92,123,109,124,100,90,92,100,110,108,71,95
08h.46m.36s.512ms,149.35,92,123,109,124,99,90,92,100,110,108,71,95
08h.46m.36s.522ms,150.02,92,123,109,124,100,90,93,100,109,108,71,95
08h.46m.36s.532ms,150.25,92,124,109,124,100,91,93,100,110,108,71,95
08h.46m.36s.542ms,150.65,92,123,110,124,99,91,93,100,110,108,72,95
08h.46m.36s.552ms,151.18,92,123,109,124,100,90,93,100,110,108,71,95
08h.46m.36s.562ms,151.56,92,123,109,124,101,90,93,101,110,108,73,95
08h.46m.36s.572ms,151.79,92,124,109,124,100,91,93,100,111,108,71,96
08h.46m.36s.582ms,152.41,92,124,109,124,100,90,93,101,110,108,73,95
08h.46m.36s.593ms,152.64,92,124,109,124,101,90,93,100,111,108,71,95
08h.46m.36s.602ms,153.08,92,124,109,124,101,91,93,101,111,108,73,95
08h.46m.36s.613ms,153.66,92,123,109,124,101,91,93,101,110,108,73,95
08h.46m.36s.623ms,154.06,92,124,109,124,101,91,93,101,111,108,72,95
08h.46m.36s.632ms,154.3,92,124,110,124,101,91,93,101,111,108,73,96
08h.46m.36s.642ms,154.41,92,123,110,124,101,92,93,101,111,108,73,96
08h.46m.36s.652ms,154.55,92,123,109,124,101,91,93,101,111,108,73,96
08h.46m.36s.662ms,155.27,92,124,109,124,101,91,94,102,111,108,73,96
08h.46m.36s.673ms,155.54,92,123,110,124,101,92,94,101,111,108,73,96
08h.46m.36s.682ms,155.97,92,123,110,124,101,92,94,102,111,108,73,96
08h.46m.36s.692ms,156.58,92,123,110,124,101,92,94,101,111,108,73,97
08h.46m.36s.702ms,157,92,123,110,124,101,92,94,102,111,108,73,96
08h.46m.36s.712ms,157.25,92,123,109,124,101,92,94,102,111,108,73,96
08h.46m.36s.722ms,157.97,92,123,109,124,101,92,94,101,111,108,73,97
08h.46m.36s.732ms,158.23,92,124,110,124,101,92,94,101,111,108,73,96
08h.46m.36s.742ms,158.65,92,124,110,124,101,92,94,102,111,108,73,97
08h.46m.36s.752ms,158.89,92,124,110,124,101,93,94,102,111,108,73,97
08h.46m.36s.762ms,159.55,92,124,110,124,101,92,94,102,111,108,73,97
08h.46m.36s.772ms,159.75,93,124,110,124,101,93,94,102,111,108,73,97
08h.46m.36s.782ms,160.13,92,124,110,124,101,93,94,102,111,108,73,96
08h.46m.36s.792ms,160.37,92,124,110,124,101,93,94,102,111,108,73,97
08h.46m.36s.802ms,161.05,92,124,109,124,101,93,94,102,111,108,73,97
08h.46m.36s.813ms,161.26,92,123,110,124,102,93,94,102,111,108,73,97
08h.46m.36s.822ms,161.66,93,123,110,124,101,93,94,102,111,108,73,97
08h.46m.36s.832ms,162.19,93,123,110,124,102,93,94,102,111,108,73,97
08h.46m.36s.842ms,162.57,92,124,110,124,102,93,94,102,111,108,73,97
08h.46m.36s.852ms,162.79,93,124,110,124,102,93,94,102,111,108,74,97
08h.46m.36s.862ms,163.51,92,125,110,124,102,93,94,102,111,108,74,97
08h.46m.36s.872ms,163.76,93,124,110,124,101,93,94,102,111,108,74,97
08h.46m.36s.882ms,164.18,93,125,110,124,102,93,94,102,111,108,74,97
08h.46m.36s.892ms,164.73,93,125,110,125,102,93,94,102,111,108,73,97
08h.46m.36s.902ms,165.11,92,124,110,124,102,93,94,102,111,108,74,97
08h.46m.36s.912ms,165.32,92,125,110,124,102,93,94,102,111,108,74,97
08h.46m.36s.922ms,166,93,125,110,125,102,93,94,102,111,109,74,97
08h.46m.36s.933ms,166.26,92,125,110,124,102,93,94,102,111,109,74,97
08h.46m.36s.944ms,166.68,92,125,111,125,102,93,94,102,111,109,74,98
08h.46m.36s.952ms,167.28,92,125,111,125,102,93,94,102,110,109,74,97
08h.46m.36s.962ms,167.66,92,125,110,125,102,93,94,102,111,109,74,97
08h.46m.36s.973ms,167.9,93,125,111,125,102,93,94,102,111,109,74,98
08h.46m.36s.983ms,168.6,93,125,111,125,102,93,94,102,111,109,74,98
08h.46m.36s.992ms,168.86,93,125,111,125,102,93,94,102,111,109,74,98
08h.46m.37s.002ms,169.27,92,125,111,125,103,93,94,102,111,109,74,97
08h.46m.37s.012ms,169.8,93,125,111,125,102,93,94,102,111,109,74,98
08h.46m.37s.022ms,170.13,93,125,111,125,103,93,94,103,111,109,74,98
08h.46m.37s.032ms,170.36,92,125,111,125,102,93,94,103,111,109,74,98
08h.46m.37s.042ms,170.78,93,125,111,126,102,93,94,102,111,109,74,98
08h.46m.37s.052ms,171.33,92,125,111,125,103,93,94,103,111,110,75,98
08h.46m.37s.062ms,171.71,94,125,111,126,103,93,94,102,111,109,74,98
08h.46m.37s.072ms,171.92,94,125,111,127,103,93,94,103,111,110,75,98
08h.46m.37s.082ms,172.57,94,125,111,126,103,93,94,102,112,110,74,98
08h.46m.37s.092ms,172.57,92,125,111,125,103,93,94,102,111,109,74,98
08h.46m.37s.102ms,173.14,94,125,111,126,103,93,95,102,111,111,74,98
08h.46m.37s.112ms,173.32,93,125,111,125,103,93,94,102,111,109,74,98
08h.46m.37s.122ms,171.89,94,125,111,126,103,93,95,102,111,111,74,98
08h.46m.37s.132ms,164.91,92,124,109,124,101,92,94,103,111,109,74,97
08h.46m.37s.142ms,152,91,123,108,122,99,90,92,101,110,107,72,94
08h.46m.37s.152ms,110.64,87,119,106,119,93,87,91,100,109,104,71,93
08h.46m.37s.162ms,86,84,114,102,114,89,81,86,96,105,99,66,88
08h.46m.37s.172ms,61.33,75,102,95,102,78,73,79,90,96,89,59,79
08h.46m.37s.183ms,19.97,48,66,67,62,40,42,53,63,70,59,39,49
08h.46m.37s.192ms,5.87,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.202ms,0.69,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.213ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.222ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.233ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.242ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.252ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.262ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.272ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.282ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.292ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.302ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.312ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.322ms,-0.19,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.332ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.342ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.352ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.362ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.372ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.382ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.392ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.402ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.412ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.422ms,-0.13,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.432ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.442ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.452ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.462ms,-0.12,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.472ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.482ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.492ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.502ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.512ms,-0.11,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.522ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.532ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.543ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.552ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.562ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.572ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.582ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.592ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.602ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.613ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.622ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.632ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.642ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.652ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.662ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.673ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.682ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.692ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.702ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.712ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.723ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.732ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.743ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.752ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.762ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.772ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.782ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.792ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.802ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.812ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.822ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.832ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.842ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.852ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.862ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.872ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.883ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.892ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.902ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.912ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.922ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.933ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.942ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.952ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.962ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.972ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.982ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.37s.992ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.002ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.013ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.022ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.032ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.042ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.052ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.062ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.073ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.082ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.092ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.102ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.112ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.122ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.132ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.142ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.152ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.162ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.172ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.182ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.192ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.202ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.212ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.222ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.232ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.242ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.252ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.262ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.272ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.282ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.292ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.302ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.312ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.322ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.332ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.342ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.352ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.362ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.372ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.382ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.393ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.402ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.412ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.422ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.432ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.442ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.453ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.462ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.474ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.482ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.492ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.502ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.512ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.522ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.533ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.542ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.552ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.562ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.572ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.582ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.592ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.602ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.612ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.622ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.632ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.642ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.652ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.663ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.672ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.682ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.692ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.702ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.712ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.722ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.732ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.742ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.752ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.762ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.772ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.782ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.793ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.803ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.812ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.822ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.832ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.842ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.852ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.862ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.872ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.882ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.892ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.902ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.912ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.922ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.932ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.942ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.952ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.962ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.972ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.983ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.38s.992ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.002ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.012ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.022ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.032ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.043ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.052ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.062ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.072ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.082ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.093ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.102ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.112ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.122ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.132ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.142ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.152ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.162ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.173ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.182ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.192ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.203ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.212ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.222ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.233ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.243ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.252ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.262ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.272ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.282ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.292ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.302ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.312ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.322ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.332ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.342ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.352ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.363ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.372ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.382ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.392ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.402ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.412ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.422ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.432ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.442ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.452ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.462ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.472ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.482ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.493ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.503ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.512ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.522ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.532ms,0,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.39s.542ms,0,0,0,0,0,0,0,0,0,0,0,0,0
