时间,压力(N),传感器#8,传感器#9,传感器#10,传感器#24,传感器#25,传感器#26,传感器#232,传感器#233,传感器#234,传感器#248,传感器#249,传感器#250
08h.46m.26s.544ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.558ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.565ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.574ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.584ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.594ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.604ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.614ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.624ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.634ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
08h.46m.26s.644ms,0.00,0,0,0,0,0,0,0,0,0,0,0,0
